Chemical Name,shape,coating,diameter mean,diameter Units,Chemical Purity Mean,surface (m2/g),size mean,Size Units,Dissolution,zp mean,zp Units,Species group,Species Scientific Name,media type,illumination,Endpoint,Duration,Observed Duration Units,Toxicity Conc Mean,Toxicity Conc Units,authors,title,journal,vol,issue,year,id
"Ag"," ","noncoated","150","nm"," "," ","1561.29","nm"," ","-20.1","mV","crustacean","Daphnia magna","moderately hard reconstituted water; hardness as CaCO3 96 mg/L, alkalinity as CaCO3 65 mg/L, specific conductivity 324 µmhos/cm, DO 7.20 mg/L, ph 8.16, DOC 0.14 mg/L, TOC 0.35 mg/L","16-h/8-h light/dark cycle","LC50","48","h","16.7"," µg/L","Allen, H. Joel; Impellitteri, Christopher A.; Macke, Dana A.; Heckman, J. Lee; Poynton, Helen C.; Lazorchak, James M.; Govindaswamy, Shekar; Roose, Deborah L.; Nadagouda, Mallikarjuna N.","EFFECTS FROM FILTRATION, CAPPING AGENTS, AND PRESENCE/ABSENCE OF FOOD ON THE TOXICITY OF SILVER NANOPARTICLES TO DAPHNIA MAGNA","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","29","12","2010","560"
"Ag"," "," ","100","nm"," "," ","173.9","nm","analysed, value not given","-31.8","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","2.7","µg Ag/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","561"
"Ag"," ","protein","12.5","nm"," "," ","50.7","nm"," ","-16.5","mV","crustacean","Daphnia magna","lake water, conductivity 143 µS/cm, DOC 22 mg C/L, pH 7.6","dark","EC50","48","h","37.6","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","562"
"Ag"," ","noncoated","150","nm"," "," ","1561.29","nm"," ","-20.1","mV","crustacean","Daphnia magna","moderately hard reconstituted water; hardness as CaCO3 96 mg/L, alkalinity as CaCO3 65 mg/L, specific conductivity 324 µmhos/cm, DO 7.20 mg/L, ph 8.16, DOC 0.14 mg/L, TOC 0.35 mg/L","16-h/8-h light/dark cycle","LC50","48","h","1.4"," µg/L","Allen, H. Joel; Impellitteri, Christopher A.; Macke, Dana A.; Heckman, J. Lee; Poynton, Helen C.; Lazorchak, James M.; Govindaswamy, Shekar; Roose, Deborah L.; Nadagouda, Mallikarjuna N.","EFFECTS FROM FILTRATION, CAPPING AGENTS, AND PRESENCE/ABSENCE OF FOOD ON THE TOXICITY OF SILVER NANOPARTICLES TO DAPHNIA MAGNA","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","29","12","2010","563"
"Ag","wire","PVP","30","nm"," "," "," ","nm","2 µg/L at 111 µM","-18","mV","crustacean","Daphnia magna","moderately hard water formulation (concentration, mg/L): NaHCO3 0.192, MgSO4•7H2O 0.246, CaSO4•2H2O, 0.12 KCl 0.008, 7.80-8.0","16-h/8-h light/dark cycle","LC50","24","h","260.7"," µg/L","Scanlan, Leona D.; Reed, Robert B.; Loguinov, Alexandre V.; Antczak, Philipp; Tagmount, Abderrahmane; Aloni, Shaul; Nowinski, Daniel Thomas; Luong, Pauline; Tran, Christine; Karunaratne, Nadeeka; Don Pham; Lin, Xin Xin; Falciani, Francesco; Higgins, Christopher P.; Ranville, James F.; Vulpe, Chris D.; Gilbert, Benjamin","Silver Nanowire Exposure Results in Internalization and Toxicity to Daphnia magna","ACS NANO","7","12","2013","564"
"Ag"," ","citrate","100","nm"," "," ","6.62","nm"," ","-39.7 ± 19.5 mV","mV","crustacean","Daphnia magna","moderately hard reconstituted water; hardness as CaCO3 96 mg/L, alkalinity as CaCO3 65 mg/L, specific conductivity 324 µmhos/cm, DO 7.20 mg/L, ph 8.16, DOC 0.14 mg/L, TOC 0.35 mg/L","16-h/8-h light/dark cycle","LC50","48","h","1.1"," µg/L","Allen, H. Joel; Impellitteri, Christopher A.; Macke, Dana A.; Heckman, J. Lee; Poynton, Helen C.; Lazorchak, James M.; Govindaswamy, Shekar; Roose, Deborah L.; Nadagouda, Mallikarjuna N.","EFFECTS FROM FILTRATION, CAPPING AGENTS, AND PRESENCE/ABSENCE OF FOOD ON THE TOXICITY OF SILVER NANOPARTICLES TO DAPHNIA MAGNA","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","29","12","2010","565"
"Ag"," ","protein","12.5","nm"," "," ","50.7","nm"," ","-16.5","mV","crustacean","Daphnia magna","lake water, conductivity 315 µS/cm, DOC 5.3 mg C/L, pH 7.1","dark","EC50","48","h","48.7","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","566"
"Ag"," "," ","100","nm"," "," ","616.6","nm","analysed, value not given","-26.6","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","2.9","µg Ag/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","567"
"Ag","wire","PVP","65","nm"," "," "," ","nm","no Ag+ release detected"," ","mV","crustacean","Daphnia magna","moderately hard water formulation (concentration, mg/L): NaHCO3 0.192, MgSO4•7H2O 0.246, CaSO4•2H2O, 0.12 KCl 0.008, 7.80-8.0","16-h/8-h light/dark cycle","LC50","24","h","415.4"," µg/L","Scanlan, Leona D.; Reed, Robert B.; Loguinov, Alexandre V.; Antczak, Philipp; Tagmount, Abderrahmane; Aloni, Shaul; Nowinski, Daniel Thomas; Luong, Pauline; Tran, Christine; Karunaratne, Nadeeka; Don Pham; Lin, Xin Xin; Falciani, Francesco; Higgins, Christopher P.; Ranville, James F.; Vulpe, Chris D.; Gilbert, Benjamin","Silver Nanowire Exposure Results in Internalization and Toxicity to Daphnia magna","ACS NANO","7","12","2013","568"
"Ag"," ","coffee","100","nm"," "," ","568.61","nm"," ","-9.3 ± 4.15 mV","mV","crustacean","Daphnia magna","moderately hard reconstituted water; hardness as CaCO3 96 mg/L, alkalinity as CaCO3 65 mg/L, specific conductivity 324 µmhos/cm, DO 7.20 mg/L, ph 8.16, DOC 0.14 mg/L, TOC 0.35 mg/L","16-h/8-h light/dark cycle","LC50","48","h","1"," µg/L","Allen, H. Joel; Impellitteri, Christopher A.; Macke, Dana A.; Heckman, J. Lee; Poynton, Helen C.; Lazorchak, James M.; Govindaswamy, Shekar; Roose, Deborah L.; Nadagouda, Mallikarjuna N.","EFFECTS FROM FILTRATION, CAPPING AGENTS, AND PRESENCE/ABSENCE OF FOOD ON THE TOXICITY OF SILVER NANOPARTICLES TO DAPHNIA MAGNA","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","29","12","2010","569"
"Ag"," "," ","100","nm"," "," ","168.9","nm","analysed, value not given","-34.6","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","3.1","µg Ag/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","570"
"Ag","wire","Al-doped SiO2","30","nm"," "," "," ","nm","3 µg/L at 111 µM","-32","mV","crustacean","Daphnia magna","moderately hard water formulation (concentration, mg/L): NaHCO3 0.192, MgSO4•7H2O 0.246, CaSO4•2H2O, 0.12 KCl 0.008, 7.80-8.0","16-h/8-h light/dark cycle","LC50","24","h","3.6"," µg/L","Scanlan, Leona D.; Reed, Robert B.; Loguinov, Alexandre V.; Antczak, Philipp; Tagmount, Abderrahmane; Aloni, Shaul; Nowinski, Daniel Thomas; Luong, Pauline; Tran, Christine; Karunaratne, Nadeeka; Don Pham; Lin, Xin Xin; Falciani, Francesco; Higgins, Christopher P.; Ranville, James F.; Vulpe, Chris D.; Gilbert, Benjamin","Silver Nanowire Exposure Results in Internalization and Toxicity to Daphnia magna","ACS NANO","7","12","2013","571"
"Ag"," ","PVP","8.4","nm"," "," ","141.8","nm"," ","-4.93","mV","crustacean","Daphnia magna","river water, conductivity 421 µS/cm, DOC 35 mg C/L, pH 7.45","dark","EC50","48","h","28.7","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","572"
"Ag"," "," ","30","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","reconstituted hard water (0.192 g/L NaHCO3, 0.120 g/L CaSO4*2H2O, 0.120 g/L MgSO4, 0.008 g/L KCl, 0.170 g/L CaCO3), pH 7-8","16-h/8-h light/dark cycle","LC50","48","h","26.75"," µg/L","Resano, Martin; Lapena, Ana C.; Belarra, Miguel A.","Potential of solid sampling high-resolution continuum source graphite furnace atomic absorption spectrometry to monitor the Ag body burden in individual Daphnia magna specimens exposed to Ag nanoparticles","ANALYTICAL METHODS","5","5","2013","573"
"Ag","wire","Al-doped SiO2","65","nm"," "," "," ","nm","no Ag+ release detected"," ","mV","crustacean","Daphnia magna","moderately hard water formulation (concentration, mg/L): NaHCO3 0.192, MgSO4•7H2O 0.246, CaSO4•2H2O, 0.12 KCl 0.008, 7.80-8.0","16-h/8-h light/dark cycle","LC50","24","h","226.5"," µg/L","Scanlan, Leona D.; Reed, Robert B.; Loguinov, Alexandre V.; Antczak, Philipp; Tagmount, Abderrahmane; Aloni, Shaul; Nowinski, Daniel Thomas; Luong, Pauline; Tran, Christine; Karunaratne, Nadeeka; Don Pham; Lin, Xin Xin; Falciani, Francesco; Higgins, Christopher P.; Ranville, James F.; Vulpe, Chris D.; Gilbert, Benjamin","Silver Nanowire Exposure Results in Internalization and Toxicity to Daphnia magna","ACS NANO","7","12","2013","574"
"Ag"," ","protein","12.5","nm"," "," ","50.7","nm"," ","-16.5","mV","crustacean","Daphnia magna","moderately hard artificial fresh water (US EPA 2005), conductivity 665 µS/cm, DOC 0 mg C/L, pH 7.8-8.0","dark","LC50","24","h","189","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","575"
"Ag"," ","PVP","8.4","nm"," "," ","105.7","nm"," ","-4.86","mV","crustacean","Daphnia magna","lake water, conductivity 439 µS/cm, DOC 11.8 mg C/L, pH 8.3","dark","EC50","48","h","51.1","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","576"
"Ag","circularity 0.87","branched polyethyleneimine BPEI","10","nm"," "," ","10.9","nm","recovery of Ag was in the range 96–101%","28.8","mV","crustacean","Daphnia magna","MHW (conductance 560 μS/cm, hardness 280 mg/L as CaCO3), pH range of 7.0–7.2","16-h/8-h light/dark cycle","LC50","48","h","0.41"," µg/L","Silva, Thilini; Pokhrel, Lok R.; Dubey, Brajesh; Tolaymat, Thabet M.; Maier, Kurt J.; Liu, Xuefeng","Particle size, surface charge and concentration dependent ecotoxicity of three organo-coated silver nanoparticles: Comparison between general linear model-predicted and observed toxicity","SCIENCE OF THE TOTAL ENVIRONMENT","468","","2014","577"
"Ag"," "," ","100","nm"," "," ","616.6","nm","analysed, value not given","-26.6","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","3","µg Ag/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","578"
"Ag"," ","protein","12.5","nm"," "," ","50.7","nm"," ","-16.5","mV","crustacean","Daphnia magna","river water, conductivity 560 µS/cm, DOC 15.3 mg C/L, pH 8.3","dark","LC50","24","h","132","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","579"
"Ag"," ","PVP","8.4","nm"," "," ","105.7","nm"," ","-4.86","mV","crustacean","Daphnia magna","lake water, conductivity 143 µS/cm, DOC 22 mg C/L, pH 7.6","dark","EC50","48","h","68.7","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","580"
"Ag","circularity 0.88","citrate","56","nm"," "," ","11","nm","recovery of Ag was in the range 96–101%","-20.08","mV","crustacean","Daphnia magna","MHW (conductance 560 μS/cm, hardness 280 mg/L as CaCO3), pH range of 7.0–7.2","16-h/8-h light/dark cycle","LC50","48","h","2.88"," µg/L","Silva, Thilini; Pokhrel, Lok R.; Dubey, Brajesh; Tolaymat, Thabet M.; Maier, Kurt J.; Liu, Xuefeng","Particle size, surface charge and concentration dependent ecotoxicity of three organo-coated silver nanoparticles: Comparison between general linear model-predicted and observed toxicity","SCIENCE OF THE TOTAL ENVIRONMENT","468","","2014","581"
"Ag"," "," ","100","nm"," "," ","168.9","nm","analysed, value not given","-34.6","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","2.7","µg Ag/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","582"
"Ag"," ","PVP","8.4","nm"," "," ","105.7","nm"," ","-4.86","mV","crustacean","Daphnia magna","lake water, conductivity 315 µS/cm, DOC 5.3 mg C/L, pH 7.1","dark","EC50","48","h","47.2","µg Ag/L","Blinova, Irina; Niskanen, Jukka; Kajankari, Paula; Kanarbik, Liina; Kaekinen, Aleksandr; Tenhu, Heikki; Penttinen, Olli-Pekka; Kahru, Anne","Toxicity of two types of silver nanoparticles to aquatic crustaceans Daphnia magna and Thamnocephalus platyurus","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","20","5","2013","583"
"Ag","circularity 0.87","PVP","72","nm"," "," ","11","nm","recovery of Ag was in the range 96–101%","-7.49","mV","crustacean","Daphnia magna","MHW (conductance 560 μS/cm, hardness 280 mg/L as CaCO3), pH range of 7.0–7.2","16-h/8-h light/dark cycle","LC50","48","h","4.79"," µg/L","Silva, Thilini; Pokhrel, Lok R.; Dubey, Brajesh; Tolaymat, Thabet M.; Maier, Kurt J.; Liu, Xuefeng","Particle size, surface charge and concentration dependent ecotoxicity of three organo-coated silver nanoparticles: Comparison between general linear model-predicted and observed toxicity","SCIENCE OF THE TOTAL ENVIRONMENT","468","","2014","584"
"Ag"," "," ","150","nm"," "," ","3411","nm","analysed, value not given","-25.7","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","1404.6","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","585"
"Ag"," ","dispersant 0.2% Tween 20","20.2","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","Evian mineral water containing [in mg/l] Ca: 80; Mg: 26; Na: 6.5; K: 1; Si: 15; CO3: 360; SO4: 12.6; Cl: 6.8 and NO3: 3.7"," ","EC50","24","h","100","mg/L","Lapied, Emmanuel; Moudilou, Elara; Exbrayat, Jean-Marie; Oughton, Deborah Helen; Joner, Erik Jautris","Silver nanoparticle exposure causes apoptotic response in the earthworm Lumbricus terrestris (Oligochaeta)","NANOMEDICINE","5","6","2010","586"
"Ag"," "," ","15","nm"," "," ","12.9","nm","~0.04%"," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","24","h","174.4"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","587"
"Ag"," "," ","15","nm"," "," ","12.9","nm","~0.04%"," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","48","h","169.2"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","588"
"Ag"," "," ","100","nm"," "," ","55","nm","0.154 mg/L"," ","mV","crustacean","Daphnia magna","dechlorinated tap water and acid washed sand, fed with Tetramin fish food flakes","16-h/8-h light/dark cycle","EC50","25","days","1","mg/L","Nair, Prakash M. Gopalakrishnan; Park, Sun Young; Lee, Si-Won; Choi, Jinhee","Differential expression of ribosomal protein gene, gonadotrophin releasing hormone gene and Balbiani ring protein gene in silver nanoparticles exposed Chironomus riparius","AQUATIC TOXICOLOGY","101","1","2011","589"
"Ag"," "," ","15","nm"," "," ","12.9","nm","~0.04%"," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","72","h","126.6"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","590"
"Ag"," "," ","150","nm"," "," ","3411","nm","analysed, value not given","-25.7","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","2.7","µg Ag/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","591"
"Ag"," ","polyoxyethylene glycerol trioleate, Tween 20","15","nm"," ","38.1","40","nm","0.70 ± 0.09%"," ","mV","crustacean","Daphnia magna","0.6 g RefeSol 01-A field soil, a dystric cambisol from arable land, loamy, medium acid, and very light humic sand (pH 5.67, organic carbon 0.93%, sand 71%, silt 24%, clay 5%); 600 µL deionized sterile water, 400 µL bacterial inoculum in 1:3 dilution of frowth medium (10.0 g peptone from casein, 5.0 g yeast extract, 5.0 g glucose, and 5.0 g NaCl (per liter of distilled water))"," ","EC50","3","h","34.16","mg Ag/kg","Engelke, Maria; Koeser, Jan; Hackmann, Stephan; Zhang, Huanjun; Maedler, Lutz; Filser, Juliane","A MINIATURIZED SOLID CONTACT TEST WITH ARTHROBACTER GLOBIFORMIS FOR THE ASSESSMENT OF THE ENVIRONMENTAL IMPACT OF SILVER NANOPARTICLES","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","5","2014","592"
"Ag"," "," ","15","nm"," "," ","12.9","nm","~0.04%"," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","96","h","126.6"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","593"
"Ag"," "," ","150","nm"," "," ","786","nm","analysed, value not given","-28.3","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","4.2","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","594"
"Ag"," "," ","15","nm"," "," ","35","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","24","h","92"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","595"
"Ag","spherical","PVP","15","nm"," "," ","54.5","nm","0.16 µg/L at 10.0 µg/L","-24.4","mV","crustacean","Daphnia magna","fully reconstituted water: 0.3 g/L Tropic Marin® sea salt and 0.18 g/L sodium hydrogen carbonate; pH 8.0 ± 0.5, oxygen saturation >60 %, conductivity 770±100 μS/cm","16-h/8-h light/dark cycle","EC50","28","days","15","µg/L","Voelker, Carolin; Graef, Tonya; Schneider, Ilona; Oetken, Matthias; Oehlmann, Joerg","Combined effects of silver nanoparticles and 17 alpha-ethinylestradiol on the freshwater mudsnail Potamopyrgus antipodarum","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","21","18","2014","596"
"Ag"," "," ","15","nm"," "," ","35","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","48","h","92"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","597"
"Ag"," "," ","35","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","fish tank water (well water), dissolved oxygen concentration >7.5 mg/L; 16 ± 3.9 mg/L Mg, 39.1 ± 9.4 mg/L Ca, 3.76 ± 7.4 mg/L Na, 9.64 ± 2.3 mg/L K, 0.07 ± .01 mg/L Fe, 0.009 ± 0.001 mg/L Cu, and 0.05 ± 0.04 mg/L Zn; pH 8.3-8.5; water hardness 215-240 mg/L CaCO3","16-h/8-h light/dark cycle","LC50","96","h","9.4","mg/L","Laban, Geoff; Nies, Loring F.; Turco, Ronald F.; Bickham, John W.; Sepulveda, Maria S.","The effects of silver nanoparticles on fathead minnow (Pimephales promelas) embryos","ECOTOXICOLOGY","19","1","2010","598"
"Ag"," "," ","15","nm"," "," ","35","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","72","h","78.5"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","599"
"Ag"," "," ","35","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","fish tank water (well water), dissolved oxygen concentration >7.5 mg/L; 16 ± 3.9 mg/L Mg, 39.1 ± 9.4 mg/L Ca, 3.76 ± 7.4 mg/L Na, 9.64 ± 2.3 mg/L K, 0.07 ± .01 mg/L Fe, 0.009 ± 0.001 mg/L Cu, and 0.05 ± 0.04 mg/L Zn; pH 8.3-8.5; water hardness 215-240 mg/L CaCO3","16-h/8-h light/dark cycle","LC50","96","h","1.25","mg/L","Laban, Geoff; Nies, Loring F.; Turco, Ronald F.; Bickham, John W.; Sepulveda, Maria S.","The effects of silver nanoparticles on fathead minnow (Pimephales promelas) embryos","ECOTOXICOLOGY","19","1","2010","600"
"Ag"," "," ","15","nm"," "," ","35","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","96","h","78.6"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","601"
"Ag"," ","citrate","15","nm"," "," ","40.6","nm"," "," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","24","h","113.4"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","602"
